warehouse_id,product_id,inventory_on_hand_qty,safety_stock_qty,daily_demand_30d_avg,days_of_inventory,stockout_risk_flag
WH_DOHA_GCC,P0584,1905.0,1007.0,71.9,26.5,0
WH_DOHA_GCC,P0091,3623.0,1917.0,136.9,26.5,0
WH_DOHA_GCC,P0994,2017.0,745.0,53.2,37.9,0
WH_DOHA_GCC,P0824,3169.0,1000.0,71.4,44.4,0
WH_DOHA_GCC,P0131,7178.0,2237.0,159.8,44.9,0
WH_DOHA_GCC,P0560,993.0,510.0,36.4,27.3,0
WH_DOHA_GCC,P0479,6669.0,2197.0,156.9,42.5,0
WH_DOHA_GCC,P0709,1248.0,1133.0,80.9,15.4,0
WH_DOHA_GCC,P0913,4349.0,2037.0,145.5,29.9,0
WH_DOHA_GCC,P0038,2819.0,977.0,69.8,40.4,0
WH_DOHA_GCC,P0064,743.0,788.0,56.3,13.2,1
WH_DOHA_GCC,P0022,1627.0,529.0,37.8,43.0,0
WH_DOHA_GCC,P0965,1340.0,763.0,54.5,24.6,0
WH_DOHA_GCC,P0109,1591.0,1523.0,108.8,14.6,0
WH_DOHA_GCC,P0809,3822.0,1219.0,87.1,43.9,0
WH_DOHA_GCC,P0633,1735.0,1677.0,119.8,14.5,0
WH_DOHA_GCC,P0992,4125.0,1455.0,103.9,39.7,0
