po_id,supplier_id,product_id,plant_warehouse_id,ordered_qty,received_qty,unit_purchase_cost,po_order_date,po_promised_date,po_dock_delivery_date,procurement_on_time,procurement_in_full,procurement_otif
PO-2024-50188,P0108_S3,P0300,WH_DUBAI_GCC,932,932,403.88,2024-08-27,2024-09-01,2024-08-31 10:00:00,1,1,1
PO-2024-50189,P0132_S4,P0583,WH_DUBAI_GCC,1050,1050,409.12,2024-08-28,2024-09-02,2024-09-02 00:00:00,1,1,1
PO-2024-50190,P0051_S2,P0809,WH_RIYADH_GCC,112,112,278.92,2024-08-29,2024-09-03,2024-09-04 00:00:00,0,1,0
PO-2024-50191,P0019_S3,P0992,WH_DUBAI_GCC,1641,1641,511.71,2024-08-30,2024-09-05,2024-09-10 00:00:00,0,1,0
PO-2024-50192,P0101_S2,P0962,WH_BLR_S,1826,1826,121.58,2024-08-31,2024-09-05,2024-09-14 00:00:00,0,1,0
PO-2024-50193,P0067_S3,P0918,WH_MUMBAI_W,316,301,434.23,2024-09-01,2024-09-06,2024-09-18 00:00:00,0,0,0
PO-2024-50194,P0071_S1,P0581,WH_DUBAI_GCC,1595,1595,38.68,2024-09-02,2024-09-07,2024-09-06 06:00:00,1,1,1
PO-2024-50195,P0016_S5,P0332,WH_DUBAI_GCC,770,770,636.3,2024-09-03,2024-09-08,2024-09-07 03:00:00,1,1,1
PO-2024-50196,P0031_S2,P0663,WH_NAGPUR_C,1176,1176,819.02,2024-09-04,2024-09-09,2024-09-12 00:00:00,0,1,0
PO-2024-50197,P0111_S2,P0220,WH_NAGPUR_C,1943,1761,598.71,2024-09-05,2024-09-09,2024-09-11 00:00:00,0,0,0
PO-2024-50198,P0065_S1,P0565,WH_DELHI_N,1876,1637,118.61,2024-09-06,2024-09-11,2024-09-21 00:00:00,0,0,0
PO-2024-50199,P0139_S5,P0364,WH_KOLKATA_E,592,592,836.32,2024-09-07,2024-09-11,2024-09-14 00:00:00,0,1,0
PO-2024-50200,P0117_S3,P0716,WH_BLR_S,949,949,371.17,2024-09-08,2024-09-12,2024-09-11 20:00:00,1,1,1
PO-2024-50201,P0067_S3,P0909,WH_DUBAI_GCC,1189,1189,330.78,2024-06-01,2024-06-06,2024-06-05 20:00:00,1,1,1
PO-2024-50202,P0069_S3,P0189,WH_DOHA_GCC,1530,1530,636.13,2024-06-02,2024-06-06,2024-06-05 19:00:00,1,1,1
PO-2024-50203,P0042_S5,P0712,WH_DUBAI_GCC,1741,1741,255.8,2024-06-03,2024-06-08,2024-06-13 00:00:00,0,1,0
PO-2024-50204,P0049_S3,P0084,WH_MUMBAI_W,267,267,819.18,2024-06-04,2024-06-09,2024-06-08 06:00:00,1,1,1
PO-2024-50205,P0010_S1,P0581,WH_DELHI_N,459,459,38.68,2024-06-05,2024-06-09,2024-06-12 00:00:00,0,1,0
PO-2024-50206,P0012_S1,P0994,WH_KOLKATA_E,1085,1085,335.81,2024-06-06,2024-06-10,2024-06-12 00:00:00,0,1,0
PO-2024-50207,P0004_S4,P0511,WH_DOHA_GCC,1621,1621,612.62,2024-06-07,2024-06-13,2024-06-12 05:00:00,1,1,1
PO-2024-50208,P0047_S1,P0159,WH_DELHI_N,1548,1548,396.66,2024-06-08,2024-06-12,2024-06-14 00:00:00,0,1,0
PO-2024-50209,P0094_S4,P0125,WH_RIYADH_GCC,1315,1315,192.53,2024-06-09,2024-06-14,2024-06-13 22:00:00,1,1,1
PO-2024-50210,P0054_S1,P0430,WH_KOLKATA_E,1820,1820,555.71,2024-06-10,2024-06-15,2024-06-14 05:00:00,1,1,1
PO-2024-50211,P0071_S3,P0316,WH_DUBAI_GCC,1985,1985,702.03,2024-06-11,2024-06-16,2024-06-15 03:00:00,1,1,1
PO-2024-50212,P0027_S3,P0084,WH_DUBAI_GCC,779,779,819.18,2024-06-12,2024-06-16,2024-06-15 21:00:00,1,1,1
PO-2024-50213,P0083_S4,P0568,WH_KOLKATA_E,1142,1142,756.46,2024-06-13,2024-06-18,2024-06-17 13:00:00,1,1,1
PO-2024-50214,P0020_S3,P0084,WH_DUBAI_GCC,355,355,819.18,2024-06-14,2024-06-19,2024-06-21 00:00:00,0,1,0
PO-2024-50215,P0049_S2,P0584,WH_BLR_S,1042,1042,480.06,2024-06-15,2024-06-20,2024-06-28 00:00:00,0,1,0
PO-2024-50216,P0015_S1,P0297,WH_KOLKATA_E,258,258,444.77,2024-06-16,2024-06-20,2024-06-22 00:00:00,0,1,0
PO-2024-50217,P0019_S2,P0824,WH_DELHI_N,487,487,825.18,2024-06-17,2024-06-23,2024-06-25 00:00:00,0,1,0
PO-2024-50218,P0127_S1,P0084,WH_KOLKATA_E,186,186,819.18,2024-06-18,2024-06-22,2024-06-24 00:00:00,0,1,0
PO-2024-50219,P0040_S5,P0857,WH_DOHA_GCC,641,641,517.4,2024-06-19,2024-06-25,2024-06-27 00:00:00,0,1,0
PO-2024-50220,P0083_S4,P0430,WH_DUBAI_GCC,605,605,555.71,2024-06-20,2024-06-25,2024-06-26 00:00:00,0,1,0
PO-2024-50221,P0009_S2,P0998,WH_BLR_S,1087,1087,67.47,2024-06-21,2024-06-26,2024-06-29 00:00:00,0,1,0
PO-2024-50222,P0034_S4,P0188,WH_BLR_S,764,764,800.88,2024-06-22,2024-06-27,2024-06-26 03:00:00,1,1,1
PO-2024-50223,P0014_S2,P0915,WH_RIYADH_GCC,1126,1126,685.78,2024-06-23,2024-06-27,2024-06-26 20:00:00,1,1,1
PO-2024-50224,P0098_S1,P0458,WH_DELHI_N,1434,1434,815.8,2024-06-24,2024-06-29,2024-06-28 11:00:00,1,1,1
PO-2024-50225,P0084_S2,P0261,WH_NAGPUR_C,1685,1685,440.09,2024-06-25,2024-06-29,2024-06-28 01:00:00,1,1,1
PO-2024-50226,P0128_S1,P0430,WH_NAGPUR_C,1761,1761,555.71,2024-06-26,2024-07-01,2024-06-30 06:00:00,1,1,1
PO-2024-50227,P0095_S4,P0041,WH_KOLKATA_E,305,305,245.09,2024-06-27,2024-07-01,2024-07-08 00:00:00,0,1,0
PO-2024-50228,P0039_S4,P0220,WH_RIYADH_GCC,1767,1767,598.71,2024-06-28,2024-07-02,2024-07-03 00:00:00,0,1,0
PO-2024-50229,P0099_S4,P0909,WH_MUMBAI_W,1588,1588,330.78,2024-06-29,2024-07-04,2024-07-06 00:00:00,0,1,0
PO-2024-50230,P0136_S3,P0809,WH_KOLKATA_E,1192,1192,278.92,2024-06-30,2024-07-03,2024-07-02 11:00:00,1,1,1
PO-2024-50231,P0067_S3,P0909,WH_RIYADH_GCC,1477,1477,330.78,2024-07-01,2024-07-06,2024-07-05 17:00:00,1,1,1
PO-2024-50232,P0054_S4,P0608,WH_DELHI_N,295,295,835.29,2024-07-02,2024-07-07,2024-07-14 00:00:00,0,1,0
PO-2024-50233,P0065_S4,P0070,WH_DELHI_N,1552,1552,531.07,2024-07-03,2024-07-08,2024-07-13 00:00:00,0,1,0
PO-2024-50234,P0110_S1,P0584,WH_DELHI_N,1639,1639,480.06,2024-07-04,2024-07-09,2024-07-08 04:00:00,1,1,1
PO-2024-50235,P0107_S3,P0693,WH_DELHI_N,1056,1056,408.36,2024-07-05,2024-07-09,2024-07-08 03:00:00,1,1,1
PO-2024-50236,P0083_S3,P0876,WH_DELHI_N,1589,1589,441.83,2024-07-06,2024-07-11,2024-07-17 00:00:00,0,1,0
PO-2024-50237,P0128_S1,P0097,WH_RIYADH_GCC,689,613,230.67,2024-07-07,2024-07-12,2024-07-13 00:00:00,0,0,0
PO-2024-50238,P0037_S2,P0218,WH_RIYADH_GCC,1680,1680,821.34,2024-07-08,2024-07-13,2024-07-20 00:00:00,0,1,0
PO-2024-50239,P0036_S2,P0150,WH_BLR_S,1436,1436,224.53,2024-07-09,2024-07-13,2024-07-12 23:00:00,1,1,1
PO-2024-50240,P0132_S4,P0893,WH_DOHA_GCC,1628,1628,569.66,2024-07-10,2024-07-15,2024-07-14 23:00:00,1,1,1
PO-2024-50241,P0068_S1,P0279,WH_NAGPUR_C,451,451,692.72,2024-07-11,2024-07-17,2024-07-16 20:00:00,1,1,1
PO-2024-50242,P0077_S1,P0809,WH_DUBAI_GCC,1779,1779,278.92,2024-07-12,2024-07-18,2024-07-22 00:00:00,0,1,0
PO-2024-50243,P0103_S1,P0637,WH_DELHI_N,929,929,369.81,2024-07-13,2024-07-17,2024-07-16 06:00:00,1,1,1
PO-2024-50244,P0057_S3,P0904,WH_MUMBAI_W,127,127,221.54,2024-07-14,2024-07-19,2024-07-21 00:00:00,0,1,0
PO-2024-50245,P0131_S1,P0135,WH_DUBAI_GCC,791,791,609.85,2024-07-15,2024-07-20,2024-07-25 00:00:00,0,1,0
PO-2024-50246,P0119_S1,P0476,WH_RIYADH_GCC,906,906,533.08,2024-07-16,2024-07-21,2024-07-20 16:00:00,1,1,1
PO-2024-50247,P0041_S3,P0824,WH_MUMBAI_W,383,383,825.18,2024-07-17,2024-07-22,2024-07-23 00:00:00,0,1,0
PO-2024-50248,P0092_S3,P0357,WH_MUMBAI_W,247,247,485.59,2024-07-18,2024-07-23,2024-07-22 09:00:00,1,1,1
PO-2024-50249,P0048_S1,P0230,WH_MUMBAI_W,778,778,350.62,2024-07-19,2024-07-26,2024-08-03 00:00:00,0,1,0
PO-2024-50250,P0065_S4,P0300,WH_BLR_S,345,345,403.88,2024-07-20,2024-07-25,2024-08-02 00:00:00,0,1,0
PO-2024-50251,P0090_S1,P0202,WH_RIYADH_GCC,207,207,288.43,2024-07-21,2024-07-25,2024-07-24 20:00:00,1,1,1
PO-2024-50252,P0068_S2,P0824,WH_MUMBAI_W,840,840,825.18,2024-07-22,2024-07-28,2024-07-28 00:00:00,1,1,1
PO-2024-50253,P0049_S4,P0719,WH_DELHI_N,596,596,234.29,2024-07-23,2024-07-28,2024-07-27 14:00:00,1,1,1
PO-2024-50254,P0045_S2,P0458,WH_KOLKATA_E,989,989,815.8,2024-07-24,2024-07-29,2024-07-28 02:00:00,1,1,1
PO-2024-50255,P0133_S2,P0673,WH_MUMBAI_W,457,457,497.14,2024-07-25,2024-07-31,2024-07-30 01:00:00,1,1,1
PO-2024-50256,P0091_S5,P0022,WH_BLR_S,978,978,579.15,2024-07-26,2024-07-29,2024-07-28 14:00:00,1,1,1
PO-2024-50257,P0106_S5,P0458,WH_DUBAI_GCC,1146,1146,815.8,2024-07-27,2024-08-01,2024-08-02 00:00:00,0,1,0
PO-2024-50258,P0047_S1,P0202,WH_RIYADH_GCC,683,683,288.43,2024-07-28,2024-08-01,2024-07-31 01:00:00,1,1,1
PO-2024-50259,P0031_S2,P0189,WH_DOHA_GCC,1889,1561,636.13,2024-07-29,2024-08-03,2024-08-08 00:00:00,0,0,0
PO-2024-50260,P0136_S2,P0633,WH_BLR_S,905,905,487.77,2024-07-30,2024-08-02,2024-08-06 00:00:00,0,1,0
PO-2024-50261,P0068_S1,P0511,WH_MUMBAI_W,1987,1987,612.62,2024-07-31,2024-08-06,2024-08-05 22:00:00,1,1,1
PO-2024-50262,P0052_S1,P0410,WH_RIYADH_GCC,414,414,513.31,2024-08-01,2024-08-07,2024-08-10 00:00:00,0,1,0
PO-2024-50263,P0035_S4,P0102,WH_KOLKATA_E,536,536,93.39,2024-08-02,2024-08-07,2024-08-06 08:00:00,1,1,1
PO-2024-50264,P0092_S3,P0079,WH_MUMBAI_W,910,910,46.87,2024-08-03,2024-08-08,2024-08-07 14:00:00,1,1,1
PO-2024-50265,P0144_S2,P0125,WH_BLR_S,1896,1896,192.53,2024-08-04,2024-08-10,2024-08-13 00:00:00,0,1,0
PO-2024-50266,P0127_S2,P0011,WH_NAGPUR_C,1595,1595,426.56,2024-08-05,2024-08-09,2024-08-08 23:00:00,1,1,1
PO-2024-50267,P0016_S5,P0198,WH_DELHI_N,1069,1069,717.12,2024-08-06,2024-08-11,2024-08-10 05:00:00,1,1,1
PO-2024-50268,P0079_S2,P0915,WH_DOHA_GCC,158,158,685.78,2024-08-07,2024-08-13,2024-08-25 00:00:00,0,1,0
PO-2024-50269,P0086_S2,P0981,WH_DUBAI_GCC,1892,1892,63.32,2024-08-08,2024-08-12,2024-08-16 00:00:00,0,1,0
PO-2024-50270,P0110_S2,P0091,WH_BLR_S,671,581,666.52,2024-08-09,2024-08-14,2024-08-23 00:00:00,0,0,0
PO-2024-50271,P0111_S1,P0267,WH_RIYADH_GCC,1548,1548,214.25,2024-08-10,2024-08-14,2024-08-13 23:00:00,1,1,1
PO-2024-50272,P0035_S4,P0521,WH_DOHA_GCC,429,429,579.83,2024-08-11,2024-08-16,2024-08-15 06:00:00,1,1,1
PO-2024-50273,P0032_S4,P0598,WH_DOHA_GCC,1214,1214,217.41,2024-08-12,2024-08-17,2024-08-16 03:00:00,1,1,1
PO-2024-50274,P0035_S4,P0363,WH_DOHA_GCC,1599,1485,688.03,2024-08-13,2024-08-18,2024-08-21 00:00:00,0,0,0
PO-2024-50275,P0126_S3,P0641,WH_MUMBAI_W,1183,1183,529.5,2024-08-14,2024-08-18,2024-08-17 01:00:00,1,1,1
PO-2024-50276,P0025_S3,P0836,WH_DELHI_N,919,919,381.35,2024-08-15,2024-08-19,2024-08-28 00:00:00,0,1,0
PO-2024-50277,P0054_S1,P0904,WH_MUMBAI_W,928,928,221.54,2024-08-16,2024-08-21,2024-08-22 00:00:00,0,1,0
PO-2024-50278,P0035_S4,P0673,WH_RIYADH_GCC,1297,1297,497.14,2024-08-17,2024-08-22,2024-08-21 23:00:00,1,1,1
PO-2024-50279,P0001_S2,P0780,WH_MUMBAI_W,1040,1040,638.84,2024-08-18,2024-08-25,2024-08-24 10:00:00,1,1,1
PO-2024-50280,P0040_S1,P0524,WH_NAGPUR_C,1105,1105,149.34,2024-08-19,2024-08-25,2024-08-27 00:00:00,0,1,0
PO-2024-50281,P0064_S1,P0084,WH_DELHI_N,75,75,819.18,2024-08-20,2024-08-23,2024-08-22 03:00:00,1,1,1
PO-2024-50282,P0017_S2,P0857,WH_DELHI_N,1124,1124,517.4,2024-08-21,2024-08-25,2024-08-24 14:00:00,1,1,1
PO-2024-50283,P0098_S4,P0915,WH_RIYADH_GCC,853,853,685.78,2024-08-22,2024-08-27,2024-08-26 05:00:00,1,1,1
PO-2024-50284,P0139_S5,P0021,WH_DUBAI_GCC,1132,1132,247.27,2024-08-23,2024-08-27,2024-09-11 00:00:00,0,1,0
PO-2024-50285,P0065_S3,P0371,WH_NAGPUR_C,1451,1451,171.39,2024-08-24,2024-08-29,2024-08-28 17:00:00,1,1,1
PO-2024-50286,P0065_S4,P0109,WH_BLR_S,1817,1817,454.25,2024-08-25,2024-08-30,2024-09-02 00:00:00,0,1,0
PO-2024-50287,P0110_S1,P0884,WH_MUMBAI_W,665,665,284.34,2024-08-26,2024-08-31,2024-08-30 12:00:00,1,1,1
PO-2024-50288,P0116_S3,P0909,WH_KOLKATA_E,1990,1990,330.78,2024-08-27,2024-08-31,2024-08-30 05:00:00,1,1,1
PO-2024-50289,P0039_S2,P0840,WH_MUMBAI_W,190,190,327.25,2024-08-28,2024-09-01,2024-09-05 00:00:00,0,1,0
PO-2024-50290,P0040_S1,P0641,WH_DOHA_GCC,705,705,529.5,2024-08-29,2024-09-04,2024-09-07 00:00:00,0,1,0
PO-2024-50291,P0017_S1,P0458,WH_MUMBAI_W,1376,1376,815.8,2024-08-30,2024-09-03,2024-09-08 00:00:00,0,1,0
PO-2024-50292,P0049_S4,P0021,WH_BLR_S,614,614,247.27,2024-08-31,2024-09-05,2024-09-11 00:00:00,0,1,0
PO-2024-50293,P0063_S3,P0316,WH_MUMBAI_W,1743,1743,702.03,2024-09-01,2024-09-06,2024-09-15 00:00:00,0,1,0
PO-2024-50294,P0047_S1,P0202,WH_NAGPUR_C,1409,1409,288.43,2024-09-02,2024-09-06,2024-09-05 06:00:00,1,1,1
PO-2024-50295,P0057_S3,P0565,WH_NAGPUR_C,1137,1137,118.61,2024-09-03,2024-09-08,2024-09-07 22:00:00,1,1,1
PO-2024-50296,P0120_S1,P0998,WH_DELHI_N,971,971,67.47,2024-09-04,2024-09-09,2024-09-16 00:00:00,0,1,0
PO-2024-50297,P0072_S2,P0892,WH_RIYADH_GCC,720,720,62.95,2024-09-05,2024-09-09,2024-09-08 20:00:00,1,1,1
PO-2024-50298,P0094_S1,P0410,WH_DUBAI_GCC,1180,1180,513.31,2024-09-06,2024-09-11,2024-09-10 03:00:00,1,1,1
PO-2024-50299,P0126_S2,P0565,WH_KOLKATA_E,71,71,118.61,2024-09-07,2024-09-11,2024-09-10 15:00:00,1,1,1
PO-2024-50300,P0059_S1,P0893,WH_DOHA_GCC,1436,1374,569.66,2024-09-08,2024-09-12,2024-10-03 00:00:00,0,0,0
PO-2024-50301,P0053_S2,P0337,WH_MUMBAI_W,401,401,332.13,2024-06-01,2024-06-07,2024-06-08 00:00:00,0,1,0
PO-2024-50302,P0038_S1,P0084,WH_MUMBAI_W,221,221,819.18,2024-06-02,2024-06-07,2024-06-06 12:00:00,1,1,1
PO-2024-50303,P0116_S1,P0992,WH_BLR_S,1425,1425,511.71,2024-06-03,2024-06-07,2024-06-06 04:00:00,1,1,1
PO-2024-50304,P0075_S2,P0719,WH_RIYADH_GCC,1155,1155,234.29,2024-06-04,2024-06-08,2024-06-09 00:00:00,0,1,0
PO-2024-50305,P0086_S1,P0834,WH_NAGPUR_C,1301,1301,638.97,2024-06-05,2024-06-09,2024-06-10 00:00:00,0,1,0
PO-2024-50306,P0082_S4,P0198,WH_KOLKATA_E,1611,1611,717.12,2024-06-06,2024-06-10,2024-06-20 00:00:00,0,1,0
PO-2024-50307,P0094_S2,P0195,WH_DELHI_N,793,793,576.86,2024-06-07,2024-06-12,2024-06-11 20:00:00,1,1,1
PO-2024-50308,P0106_S3,P0780,WH_NAGPUR_C,1834,1834,638.84,2024-06-08,2024-06-13,2024-06-16 00:00:00,0,1,0
PO-2024-50309,P0032_S1,P0641,WH_DOHA_GCC,1266,1266,529.5,2024-06-09,2024-06-14,2024-06-19 00:00:00,0,1,0
PO-2024-50310,P0057_S3,P0714,WH_RIYADH_GCC,186,186,72.49,2024-06-10,2024-06-15,2024-06-14 19:00:00,1,1,1
PO-2024-50311,P0135_S5,P0230,WH_DOHA_GCC,1299,1299,350.62,2024-06-11,2024-06-15,2024-06-17 00:00:00,0,1,0
PO-2024-50312,P0114_S1,P0432,WH_DUBAI_GCC,1278,1278,763.81,2024-06-12,2024-06-16,2024-06-24 00:00:00,0,1,0
PO-2024-50313,P0070_S2,P0079,WH_DELHI_N,483,483,46.87,2024-06-13,2024-06-19,2024-06-18 05:00:00,1,1,1
PO-2024-50314,P0043_S1,P0763,WH_DUBAI_GCC,226,226,824.87,2024-06-14,2024-06-17,2024-06-16 19:00:00,1,1,1
PO-2024-50315,P0031_S3,P0011,WH_BLR_S,953,953,426.56,2024-06-15,2024-06-20,2024-07-01 00:00:00,0,1,0
PO-2024-50316,P0058_S1,P0064,WH_DOHA_GCC,640,640,251.65,2024-06-16,2024-06-21,2024-06-23 00:00:00,0,1,0
PO-2024-50317,P0038_S2,P0998,WH_BLR_S,637,637,67.47,2024-06-17,2024-06-22,2024-06-21 21:00:00,1,1,1
PO-2024-50318,P0054_S1,P0119,WH_MUMBAI_W,1503,1503,230.2,2024-06-18,2024-06-23,2024-06-24 00:00:00,0,1,0
PO-2024-50319,P0094_S3,P0560,WH_DUBAI_GCC,1261,1261,36.28,2024-06-19,2024-06-24,2024-06-23 20:00:00,1,1,1
PO-2024-50320,P0134_S1,P0356,WH_RIYADH_GCC,1220,1220,819.66,2024-06-20,2024-06-25,2024-06-24 01:00:00,1,1,1
PO-2024-50321,P0100_S1,P0410,WH_DOHA_GCC,1441,1441,513.31,2024-06-21,2024-06-26,2024-06-25 11:00:00,1,1,1
PO-2024-50322,P0077_S1,P0608,WH_KOLKATA_E,939,939,835.29,2024-06-22,2024-06-28,2024-07-06 00:00:00,0,1,0
PO-2024-50323,P0044_S3,P0642,WH_DELHI_N,320,302,488.03,2024-06-23,2024-06-29,2024-07-06 00:00:00,0,0,0
PO-2024-50324,P0074_S1,P0076,WH_NAGPUR_C,522,522,231.26,2024-06-24,2024-06-29,2024-06-28 16:00:00,1,1,1
PO-2024-50325,P0127_S3,P0027,WH_RIYADH_GCC,1868,1868,518.27,2024-06-25,2024-06-29,2024-06-28 20:00:00,1,1,1
PO-2024-50326,P0121_S1,P0021,WH_RIYADH_GCC,387,340,247.27,2024-06-26,2024-06-29,2024-07-08 00:00:00,0,0,0
PO-2024-50327,P0116_S3,P0202,WH_BLR_S,798,798,288.43,2024-06-27,2024-07-01,2024-07-07 00:00:00,0,1,0
PO-2024-50328,P0099_S2,P0079,WH_DUBAI_GCC,496,415,46.87,2024-06-28,2024-07-03,2024-07-06 00:00:00,0,0,0
PO-2024-50329,P0129_S1,P0487,WH_DOHA_GCC,861,861,44.2,2024-06-29,2024-07-05,2024-07-07 00:00:00,0,1,0
PO-2024-50330,P0044_S2,P0971,WH_DOHA_GCC,1192,1192,565.97,2024-06-30,2024-07-06,2024-07-07 00:00:00,0,1,0
PO-2024-50331,P0044_S3,P0022,WH_MUMBAI_W,1515,1515,579.15,2024-07-01,2024-07-07,2024-07-06 12:00:00,1,1,1
PO-2024-50332,P0101_S2,P0876,WH_MUMBAI_W,216,216,441.83,2024-07-02,2024-07-07,2024-07-09 00:00:00,0,1,0
PO-2024-50333,P0057_S4,P0079,WH_DELHI_N,757,757,46.87,2024-07-03,2024-07-08,2024-07-12 00:00:00,0,1,0
PO-2024-50334,P0090_S2,P0642,WH_BLR_S,1179,1179,488.03,2024-07-04,2024-07-08,2024-07-09 00:00:00,0,1,0
PO-2024-50335,P0141_S2,P0176,WH_RIYADH_GCC,323,323,113.07,2024-07-05,2024-07-09,2024-07-13 00:00:00,0,1,0
PO-2024-50336,P0120_S2,P0824,WH_DOHA_GCC,1831,1831,825.18,2024-07-06,2024-07-11,2024-07-14 00:00:00,0,1,0
PO-2024-50337,P0122_S3,P0907,WH_KOLKATA_E,1383,1383,154.06,2024-07-07,2024-07-12,2024-07-14 00:00:00,0,1,0
PO-2024-50338,P0039_S4,P0837,WH_BLR_S,558,558,650.22,2024-07-08,2024-07-12,2024-07-25 00:00:00,0,1,0
PO-2024-50339,P0013_S2,P0530,WH_DELHI_N,993,993,62.31,2024-07-09,2024-07-14,2024-07-24 00:00:00,0,1,0
PO-2024-50340,P0097_S1,P0755,WH_DELHI_N,378,378,607.65,2024-07-10,2024-07-14,2024-07-13 10:00:00,1,1,1
PO-2024-50341,P0103_S2,P0097,WH_BLR_S,1358,1358,230.67,2024-07-11,2024-07-15,2024-07-14 03:00:00,1,1,1
PO-2024-50342,P0039_S5,P0759,WH_DELHI_N,1103,1103,550.88,2024-07-12,2024-07-16,2024-07-22 00:00:00,0,1,0
PO-2024-50343,P0079_S1,P0663,WH_BLR_S,1910,1910,819.02,2024-07-13,2024-07-19,2024-07-21 00:00:00,0,1,0
PO-2024-50344,P0137_S2,P0345,WH_NAGPUR_C,385,385,703.59,2024-07-14,2024-07-19,2024-07-24 00:00:00,0,1,0
PO-2024-50345,P0127_S1,P0005,WH_BLR_S,1098,1098,354.89,2024-07-15,2024-07-19,2024-07-18 06:00:00,1,1,1
PO-2024-50346,P0136_S3,P0688,WH_DUBAI_GCC,400,400,188.94,2024-07-16,2024-07-19,2024-07-27 00:00:00,0,1,0
PO-2024-50347,P0124_S4,P0688,WH_BLR_S,523,523,188.94,2024-07-17,2024-07-21,2024-07-20 15:00:00,1,1,1
PO-2024-50348,P0045_S1,P0027,WH_DELHI_N,1932,1932,518.27,2024-07-18,2024-07-23,2024-07-24 00:00:00,0,1,0
PO-2024-50349,P0119_S5,P0062,WH_DOHA_GCC,1484,1484,120.59,2024-07-19,2024-07-24,2024-07-23 07:00:00,1,1,1
PO-2024-50350,P0138_S2,P0135,WH_DUBAI_GCC,1559,1559,609.85,2024-07-20,2024-07-25,2024-07-24 20:00:00,1,1,1
PO-2024-50351,P0087_S2,P0222,WH_DELHI_N,335,335,189.04,2024-07-21,2024-07-25,2024-07-24 03:00:00,1,1,1
PO-2024-50352,P0032_S2,P0056,WH_MUMBAI_W,1753,1753,681.03,2024-07-22,2024-07-27,2024-07-26 09:00:00,1,1,1
PO-2024-50353,P0078_S1,P0913,WH_MUMBAI_W,1361,1150,649.59,2024-07-23,2024-07-27,2024-07-30 00:00:00,0,0,0
PO-2024-50354,P0074_S1,P0109,WH_DOHA_GCC,1870,1870,454.25,2024-07-24,2024-07-29,2024-07-28 23:00:00,1,1,1
PO-2024-50355,P0043_S1,P0662,WH_DOHA_GCC,277,277,733.15,2024-07-25,2024-07-28,2024-07-30 00:00:00,0,1,0
PO-2024-50356,P0099_S2,P0021,WH_DUBAI_GCC,986,986,247.27,2024-07-26,2024-07-31,2024-08-01 00:00:00,0,1,0
PO-2024-50357,P0035_S3,P0458,WH_NAGPUR_C,401,401,815.8,2024-07-27,2024-08-01,2024-08-05 00:00:00,0,1,0
PO-2024-50358,P0145_S3,P0975,WH_DOHA_GCC,1212,1212,41.98,2024-07-28,2024-08-03,2024-08-05 00:00:00,0,1,0
PO-2024-50359,P0018_S5,P0544,WH_MUMBAI_W,665,665,456.25,2024-07-29,2024-08-04,2024-08-03 07:00:00,1,1,1
PO-2024-50360,P0105_S3,P0913,WH_BLR_S,1245,1245,649.59,2024-07-30,2024-08-04,2024-08-03 21:00:00,1,1,1
PO-2024-50361,P0001_S2,P0545,WH_DELHI_N,1294,1294,291.64,2024-07-31,2024-08-07,2024-08-09 00:00:00,0,1,0
PO-2024-50362,P0110_S1,P0596,WH_MUMBAI_W,1235,1235,238.49,2024-08-01,2024-08-06,2024-08-05 10:00:00,1,1,1
PO-2024-50363,P0089_S3,P0220,WH_MUMBAI_W,1541,1541,598.71,2024-08-02,2024-08-07,2024-08-06 04:00:00,1,1,1
PO-2024-50364,P0075_S1,P0755,WH_NAGPUR_C,1280,1280,607.65,2024-08-03,2024-08-07,2024-08-06 11:00:00,1,1,1
PO-2024-50365,P0042_S2,P0634,WH_DUBAI_GCC,1800,1800,735.1,2024-08-04,2024-08-09,2024-08-08 01:00:00,1,1,1
PO-2024-50366,P0129_S3,P0592,WH_DUBAI_GCC,595,595,633.76,2024-08-05,2024-08-11,2024-08-10 14:00:00,1,1,1
PO-2024-50367,P0012_S2,P0116,WH_RIYADH_GCC,77,77,176.31,2024-08-06,2024-08-10,2024-08-14 00:00:00,0,1,0
PO-2024-50368,P0047_S1,P0641,WH_NAGPUR_C,749,749,529.5,2024-08-07,2024-08-11,2024-08-10 23:00:00,1,1,1
PO-2024-50369,P0003_S4,P0476,WH_BLR_S,808,808,533.08,2024-08-08,2024-08-13,2024-08-12 20:00:00,1,1,1
PO-2024-50370,P0068_S1,P0884,WH_DUBAI_GCC,615,615,284.34,2024-08-09,2024-08-15,2024-08-29 00:00:00,0,1,0
PO-2024-50371,P0032_S2,P0218,WH_DELHI_N,1612,1612,821.34,2024-08-10,2024-08-15,2024-08-15 00:00:00,1,1,1
PO-2024-50372,P0044_S2,P0230,WH_DOHA_GCC,1759,1759,350.62,2024-08-11,2024-08-17,2024-08-16 03:00:00,1,1,1
PO-2024-50373,P0089_S3,P0634,WH_NAGPUR_C,1031,1031,735.1,2024-08-12,2024-08-17,2024-08-16 08:00:00,1,1,1
PO-2024-50374,P0060_S4,P0801,WH_DOHA_GCC,185,185,589.9,2024-08-13,2024-08-18,2024-08-17 20:00:00,1,1,1
PO-2024-50375,P0040_S2,P0651,WH_MUMBAI_W,1102,1102,234.69,2024-08-14,2024-08-20,2024-08-19 07:00:00,1,1,1
