order_id,product_id,warehouse_id,ordered_qty,base_purchase_cost,freight_cost,handling_cost,customs_tariff_cost,total_landed_cost,unit_landed_cost
ORD-2024-10257,P0458,WH_DELHI_N,37,30184.6,864.51,159.21,0.0,31208.32,843.47
ORD-2024-10258,P0202,WH_NAGPUR_C,7,2019.01,1147.95,30.12,0.0,3197.08,456.73
ORD-2024-10259,P0189,WH_NAGPUR_C,26,16539.38,872.92,111.88,0.0,17524.18,674.01
ORD-2024-10260,P0633,WH_NAGPUR_C,23,11218.71,481.51,98.97,0.0,11799.19,513.01
ORD-2024-10261,P0511,WH_KOLKATA_E,18,11027.16,806.18,77.45,0.0,11910.79,661.71
ORD-2024-10262,P0410,WH_DELHI_N,29,14885.989999999998,936.76,124.79,0.0,15947.54,549.92
ORD-2024-10263,P0102,WH_KOLKATA_E,39,3642.21,884.07,167.82,0.0,4694.1,120.36
ORD-2024-10264,P0079,WH_MUMBAI_W,34,1593.58,983.36,146.3,0.0,2723.24,80.1
ORD-2024-10265,P0125,WH_KOLKATA_E,38,7316.14,789.99,163.51,0.0,8269.64,217.62
ORD-2024-10266,P0011,WH_KOLKATA_E,8,3412.48,700.02,34.42,0.0,4146.92,518.36
ORD-2024-10267,P0198,WH_BLR_S,21,15059.52,144.91,90.36,0.0,15294.79,728.32
ORD-2024-10268,P0915,WH_MUMBAI_W,21,14401.38,222.55,90.36,0.0,14714.29,700.68
ORD-2024-10269,P0981,WH_KOLKATA_E,49,3102.68,947.24,210.85,0.0,4260.77,86.95
ORD-2024-10270,P0091,WH_MUMBAI_W,36,23994.72,1429.84,154.91,0.0,25579.47,710.54
ORD-2024-10271,P0267,WH_DELHI_N,17,3642.25,1317.65,73.15,0.0,5033.05,296.06
ORD-2024-10272,P0521,WH_BLR_S,16,9277.28,981.72,68.85,0.0,10327.85,645.49
ORD-2024-10273,P0598,WH_NAGPUR_C,15,3261.15,1025.55,64.54,0.0,4351.24,290.08
ORD-2024-10274,P0363,WH_MUMBAI_W,15,10320.449999999999,1610.5,64.54,0.0,11995.49,799.7
ORD-2024-10275,P0641,WH_MUMBAI_W,40,21180.0,1596.63,172.12,0.0,22948.75,573.72
ORD-2024-10276,P0836,WH_KOLKATA_E,17,6482.950000000001,1523.17,73.15,0.0,8079.27,475.25
ORD-2024-10277,P0904,WH_KOLKATA_E,1,221.54,228.09,4.3,0.0,453.93,453.93
ORD-2024-10278,P0673,WH_MUMBAI_W,13,6462.82,1071.9,55.94,0.0,7590.66,583.9
ORD-2024-10279,P0780,WH_MUMBAI_W,38,24275.920000000002,1315.45,163.51,0.0,25754.88,677.76
ORD-2024-10280,P0524,WH_KOLKATA_E,10,1493.4,298.92,43.03,0.0,1835.35,183.54
ORD-2024-10281,P0084,WH_NAGPUR_C,33,27032.94,696.68,142.0,0.0,27871.62,844.59
ORD-2024-10282,P0857,WH_BLR_S,26,13452.4,383.1,111.88,0.0,13947.38,536.44
ORD-2024-10283,P0915,WH_BLR_S,12,8229.36,715.12,51.64,0.0,8996.12,749.68
ORD-2024-10284,P0021,WH_MUMBAI_W,19,4698.13,736.65,81.76,0.0,5516.54,290.34
ORD-2024-10285,P0371,WH_MUMBAI_W,15,2570.85,515.02,64.54,0.0,3150.41,210.03
ORD-2024-10286,P0109,WH_KOLKATA_E,5,2271.25,876.11,21.51,0.0,3168.87,633.77
ORD-2024-10287,P0884,WH_NAGPUR_C,2,568.68,324.23,8.61,0.0,901.52,450.76
ORD-2024-10288,P0909,WH_NAGPUR_C,14,4630.92,1416.07,60.24,0.0,6107.23,436.23
ORD-2024-10289,P0840,WH_BLR_S,29,9490.25,362.96,124.79,0.0,9978.0,344.07
ORD-2024-10290,P0641,WH_MUMBAI_W,41,21709.5,777.23,176.42,0.0,22663.15,552.76
ORD-2024-10291,P0458,WH_NAGPUR_C,1,815.8,553.7,4.3,0.0,1373.8,1373.8
ORD-2024-10292,P0021,WH_NAGPUR_C,13,3214.51,755.16,55.94,0.0,4025.61,309.66
ORD-2024-10293,P0316,WH_KOLKATA_E,49,34399.47,692.08,210.85,0.0,35302.4,720.46
ORD-2024-10294,P0202,WH_MUMBAI_W,32,9229.76,1569.17,137.69,0.0,10936.62,341.77
ORD-2024-10295,P0565,WH_MUMBAI_W,34,4032.74,1082.13,146.3,0.0,5261.17,154.74
ORD-2024-10296,P0998,WH_NAGPUR_C,14,944.5799999999999,95.6674,60.24,0.0,1100.49,78.61
ORD-2024-10297,P0892,WH_BLR_S,38,2392.1,1288.9,163.51,0.0,3844.51,101.17
ORD-2024-10298,P0410,WH_DELHI_N,38,19505.78,997.9,163.51,0.0,20667.19,543.87
ORD-2024-10299,P0565,WH_MUMBAI_W,41,4863.01,333.63,176.42,0.0,5373.06,131.05
ORD-2024-10300,P0893,WH_MUMBAI_W,15,8544.9,933.84,64.54,0.0,9543.28,636.22
ORD-2024-10301,P0337,WH_NAGPUR_C,39,12953.07,261.62,167.82,0.0,13382.51,343.14
ORD-2024-10302,P0084,WH_DELHI_N,6,4915.08,948.77,25.82,0.0,5889.67,981.61
ORD-2024-10303,P0992,WH_DELHI_N,29,14839.59,606.67,124.79,0.0,15571.05,536.93
ORD-2024-10304,P0719,WH_KOLKATA_E,37,8668.73,229.0,159.21,0.0,9056.94,244.78
ORD-2024-10305,P0834,WH_MUMBAI_W,19,12140.43,1012.78,81.76,0.0,13234.97,696.58
ORD-2024-10306,P0198,WH_NAGPUR_C,1,717.12,593.11,4.3,0.0,1314.53,1314.53
ORD-2024-10307,P0195,WH_MUMBAI_W,21,12114.06,1227.06,90.36,0.0,13431.48,639.59
ORD-2024-10308,P0780,WH_MUMBAI_W,39,24914.760000000002,1492.89,167.82,0.0,26575.47,681.42
ORD-2024-10309,P0641,WH_BLR_S,18,9531.0,458.09,77.45,0.0,10066.54,559.25
ORD-2024-10310,P0714,WH_KOLKATA_E,27,1957.2299999999998,514.08,116.18,0.0,2587.49,95.83
ORD-2024-10311,P0230,WH_DELHI_N,28,9817.36,222.88,120.48,0.0,10160.72,362.88
ORD-2024-10312,P0432,WH_MUMBAI_W,8,6110.48,785.65,34.42,0.0,6930.55,866.32
ORD-2024-10313,P0079,WH_DELHI_N,31,1452.97,1399.69,133.39,0.0,2986.05,96.32
ORD-2024-10314,P0763,WH_DELHI_N,12,9898.44,282.71,51.64,0.0,10232.79,852.73
ORD-2024-10315,P0011,WH_DELHI_N,42,17915.52,374.86,180.72,0.0,18471.1,439.79
ORD-2024-10316,P0064,WH_NAGPUR_C,6,1509.9,1238.69,25.82,0.0,2774.41,462.4
ORD-2024-10317,P0998,WH_DELHI_N,26,1754.22,1005.44,111.88,0.0,2871.54,110.44
ORD-2024-10318,P0119,WH_BLR_S,16,3683.2,315.42,68.85,0.0,4067.47,254.22
ORD-2024-10319,P0560,WH_NAGPUR_C,30,1088.4,379.35,129.09,0.0,1596.84,53.23
ORD-2024-10320,P0356,WH_DELHI_N,19,15573.539999999999,321.02,81.76,0.0,15976.32,840.86
ORD-2024-10321,P0410,WH_KOLKATA_E,18,9239.579999999998,171.76,77.45,0.0,9488.79,527.16
ORD-2024-10322,P0608,WH_DELHI_N,24,20046.96,764.08,103.27,0.0,20914.31,871.43
ORD-2024-10323,P0642,WH_KOLKATA_E,45,21961.35,249.19,193.63,0.0,22404.17,497.87
ORD-2024-10324,P0076,WH_NAGPUR_C,20,4625.2,656.16,86.06,0.0,5367.42,268.37
ORD-2024-10325,P0027,WH_BLR_S,7,3627.89,1483.08,30.12,0.0,5141.09,734.44
ORD-2024-10326,P0021,WH_KOLKATA_E,7,1730.89,143.37,30.12,0.0,1904.38,272.05
ORD-2024-10327,P0202,WH_NAGPUR_C,16,4614.88,1209.41,68.85,0.0,5893.14,368.32
ORD-2024-10328,P0079,WH_KOLKATA_E,42,1968.54,776.69,180.72,0.0,2925.95,69.67
ORD-2024-10329,P0487,WH_NAGPUR_C,47,2077.4,870.85,202.24,0.0,3150.49,67.03
ORD-2024-10330,P0971,WH_BLR_S,14,7923.58,1575.4,60.24,0.0,9559.22,682.8
ORD-2024-10331,P0022,WH_BLR_S,12,6949.799999999999,924.42,51.64,0.0,7925.86,660.49
ORD-2024-10332,P0876,WH_DELHI_N,29,12813.07,191.43,124.79,0.0,13129.29,452.73
ORD-2024-10333,P0079,WH_BLR_S,15,703.05,1365.17,64.54,0.0,2132.76,142.18
ORD-2024-10334,P0642,WH_DELHI_N,8,3904.24,919.41,34.42,0.0,4858.07,607.26
ORD-2024-10335,P0176,WH_KOLKATA_E,39,4409.73,1217.02,167.82,0.0,5794.57,148.58
ORD-2024-10336,P0824,WH_DELHI_N,9,7426.62,383.0,38.73,0.0,7848.35,872.04
ORD-2024-10337,P0907,WH_DELHI_N,46,7086.76,533.24,197.94,0.0,7817.94,169.96
ORD-2024-10338,P0837,WH_KOLKATA_E,28,18206.16,1607.09,120.48,0.0,19933.73,711.92
ORD-2024-10339,P0530,WH_MUMBAI_W,27,1682.3700000000001,707.23,116.18,0.0,2505.78,92.81
ORD-2024-10340,P0755,WH_DELHI_N,7,4253.55,942.69,30.12,0.0,5226.36,746.62
ORD-2024-10341,P0097,WH_MUMBAI_W,44,10149.48,1092.96,189.33,0.0,11431.77,259.81
ORD-2024-10342,P0759,WH_KOLKATA_E,14,7712.32,910.92,60.24,0.0,8683.48,620.25
ORD-2024-10343,P0663,WH_DELHI_N,11,9009.22,1274.48,47.33,0.0,10331.03,939.18
ORD-2024-10344,P0345,WH_KOLKATA_E,32,22514.88,585.26,137.69,0.0,23237.83,726.18
ORD-2024-10345,P0005,WH_NAGPUR_C,28,9936.92,1453.44,120.48,0.0,11510.84,411.1
ORD-2024-10346,P0688,WH_KOLKATA_E,6,1133.6399999999999,215.21,25.82,0.0,1374.67,229.11
ORD-2024-10347,P0688,WH_NAGPUR_C,35,6612.9,897.36,150.6,0.0,7660.86,218.88
ORD-2024-10348,P0027,WH_NAGPUR_C,6,3109.62,1632.7206,25.82,0.0,4768.16,794.69
ORD-2024-10349,P0062,WH_BLR_S,24,2894.16,1107.85,103.27,0.0,4105.28,171.05
ORD-2024-10350,P0135,WH_DELHI_N,9,5488.650000000001,892.82,38.73,0.0,6420.2,713.36
ORD-2024-10351,P0222,WH_MUMBAI_W,2,378.08,1563.27,8.61,0.0,1949.96,974.98
ORD-2024-10352,P0056,WH_KOLKATA_E,38,25879.14,318.52,163.51,0.0,26361.17,693.71
ORD-2024-10353,P0913,WH_BLR_S,14,9094.26,731.6,60.24,0.0,9886.1,706.15
ORD-2024-10354,P0109,WH_DELHI_N,31,14081.75,1521.79,133.39,0.0,15736.93,507.64
ORD-2024-10355,P0662,WH_DELHI_N,30,21994.5,1100.33,129.09,0.0,23223.92,774.13
ORD-2024-10356,P0021,WH_NAGPUR_C,27,6676.29,760.79,116.18,0.0,7553.26,279.75
ORD-2024-10357,P0458,WH_DELHI_N,36,29368.8,1632.7206,154.91,0.0,31156.43,865.46
ORD-2024-10358,P0975,WH_NAGPUR_C,46,1931.08,1251.62,197.94,0.0,3380.64,73.49
ORD-2024-10359,P0544,WH_BLR_S,31,14143.75,1583.2,133.39,0.0,15860.34,511.62
ORD-2024-10360,P0913,WH_DELHI_N,42,27282.780000000002,904.35,180.72,0.0,28367.85,675.42
ORD-2024-10361,P0545,WH_KOLKATA_E,6,1749.84,218.19,25.82,0.0,1993.85,332.31
ORD-2024-10362,P0596,WH_DELHI_N,43,10255.07,1595.79,185.03,0.0,12035.89,279.9
ORD-2024-10363,P0220,WH_BLR_S,45,26941.95,1317.13,193.63,0.0,28452.71,632.28
ORD-2024-10364,P0755,WH_DELHI_N,18,10937.699999999999,863.89,77.45,0.0,11879.04,659.95
ORD-2024-10365,P0634,WH_DELHI_N,14,10291.4,365.28,60.24,0.0,10716.92,765.49
ORD-2024-10366,P0592,WH_DELHI_N,20,12675.2,1493.46,86.06,0.0,14254.72,712.74
ORD-2024-10367,P0116,WH_NAGPUR_C,11,1939.41,994.06,47.33,0.0,2980.8,270.98
ORD-2024-10368,P0641,WH_DELHI_N,37,19591.5,193.38,159.21,0.0,19944.09,539.03
ORD-2024-10369,P0476,WH_BLR_S,40,21323.2,835.67,172.12,0.0,22330.99,558.27
ORD-2024-10370,P0884,WH_DELHI_N,4,1137.36,1612.14,17.21,0.0,2766.71,691.68
ORD-2024-10371,P0218,WH_DELHI_N,44,36138.96,949.37,189.33,0.0,37277.66,847.22
ORD-2024-10372,P0230,WH_DELHI_N,6,2103.7200000000003,1165.36,25.82,0.0,3294.9,549.15
ORD-2024-10373,P0634,WH_DELHI_N,23,16907.3,1125.23,98.97,0.0,18131.5,788.33
ORD-2024-10374,P0801,WH_DELHI_N,8,4719.2,844.48,34.42,0.0,5598.1,699.76
ORD-2024-10375,P0651,WH_KOLKATA_E,30,7040.7,1174.2,129.09,0.0,8343.99,278.13
ORD-2024-10376,P0641,WH_BLR_S,36,19062.0,418.05,154.91,0.0,19634.96,545.42
ORD-2024-10377,P0131,WH_DELHI_N,42,3250.8,684.31,180.72,0.0,4115.83,98.0
ORD-2024-10378,P0893,WH_BLR_S,11,6266.259999999999,1466.62,47.33,0.0,7780.21,707.29
ORD-2024-10379,P0709,WH_KOLKATA_E,47,22711.81,596.56,202.24,0.0,23510.61,500.23
ORD-2024-10380,P0909,WH_KOLKATA_E,5,1653.8999999999999,746.74,21.51,0.0,2422.15,484.43
ORD-2024-10381,P0410,WH_DELHI_N,3,1539.9299999999998,174.08,12.91,0.0,1726.92,575.64
ORD-2024-10382,P0595,WH_NAGPUR_C,15,3567.0,1443.61,64.54,0.0,5075.15,338.34
ORD-2024-10383,P0079,WH_BLR_S,2,93.74,436.96,8.61,0.0,539.31,269.65
ORD-2024-10384,P0154,WH_BLR_S,2,751.5,1051.92,8.61,0.0,1812.03,906.02
ORD-2024-10385,P0342,WH_KOLKATA_E,8,1130.08,709.98,34.42,0.0,1874.48,234.31
ORD-2024-10386,P0998,WH_BLR_S,46,3103.62,711.32,197.94,0.0,4012.88,87.24
ORD-2024-10387,P0666,WH_MUMBAI_W,30,18773.399999999998,292.8,129.09,0.0,19195.29,639.84
ORD-2024-10388,P0595,WH_NAGPUR_C,41,9749.800000000001,1621.26,176.42,0.0,11547.48,281.65
ORD-2024-10389,P0198,WH_NAGPUR_C,5,3585.6,491.56,21.51,0.0,4098.67,819.73
ORD-2024-10390,P0280,WH_BLR_S,30,16282.2,728.27,129.09,0.0,17139.56,571.32
ORD-2024-10391,P0218,WH_DELHI_N,44,36138.96,382.12,189.33,0.0,36710.41,834.33
ORD-2024-10392,P0465,WH_DELHI_N,10,5930.1,1056.12,43.03,0.0,7029.25,702.92
ORD-2024-10393,P0404,WH_BLR_S,33,20688.69,242.05,142.0,0.0,21072.74,638.57
ORD-2024-10394,P0867,WH_MUMBAI_W,24,18721.920000000002,1160.45,103.27,0.0,19985.64,832.74
ORD-2024-10395,P0276,WH_KOLKATA_E,19,12522.14,950.33,81.76,0.0,13554.23,713.38
ORD-2024-10396,P0521,WH_BLR_S,30,17394.9,1114.42,129.09,0.0,18638.41,621.28
ORD-2024-10397,P0064,WH_DELHI_N,25,6291.25,95.6674,107.57,0.0,6494.49,259.78
ORD-2024-10398,P0746,WH_KOLKATA_E,11,6481.969999999999,1262.0,47.33,0.0,7791.3,708.3
ORD-2024-10399,P0962,WH_NAGPUR_C,49,5957.42,95.6674,210.85,0.0,6263.94,127.84
ORD-2024-10400,P0430,WH_MUMBAI_W,35,19449.850000000002,1457.08,150.6,0.0,21057.53,601.64
ORD-2024-10401,P0596,WH_BLR_S,1,238.49,1272.59,4.3,0.0,1515.38,1515.38
ORD-2024-10402,P0198,WH_KOLKATA_E,17,12191.04,262.45,73.15,0.0,12526.64,736.86
ORD-2024-10403,P0410,WH_KOLKATA_E,31,15912.609999999999,1001.16,133.39,0.0,17047.16,549.91
ORD-2024-10404,P0918,WH_NAGPUR_C,6,2605.38,1557.65,25.82,0.0,4188.85,698.14
ORD-2024-10405,P0080,WH_BLR_S,13,3803.54,496.02,55.94,0.0,4355.5,335.04
ORD-2024-10406,P0176,WH_BLR_S,26,2939.8199999999997,269.55,111.88,0.0,3321.25,127.74
ORD-2024-10407,P0125,WH_KOLKATA_E,36,6931.08,713.51,154.91,0.0,7799.5,216.65
ORD-2024-10408,P0319,WH_DELHI_N,5,303.05,352.95,21.51,0.0,677.51,135.5
ORD-2024-10409,P0294,WH_NAGPUR_C,47,1781.3,1388.97,202.24,0.0,3372.51,71.76
ORD-2024-10410,P0641,WH_BLR_S,14,7413.0,1511.09,60.24,0.0,8984.33,641.74
ORD-2024-10411,P0193,WH_NAGPUR_C,15,5372.400000000001,758.33,64.54,0.0,6195.27,413.02
ORD-2024-10412,P0714,WH_KOLKATA_E,12,869.8799999999999,1632.7206,51.64,0.0,2554.24,212.85
ORD-2024-10413,P0565,WH_MUMBAI_W,46,5456.06,310.93,197.94,0.0,5964.93,129.67
ORD-2024-10414,P0700,WH_MUMBAI_W,42,34509.299999999996,1567.88,180.72,0.0,36257.9,863.28
ORD-2024-10415,P0524,WH_MUMBAI_W,8,1194.72,665.18,34.42,0.0,1894.32,236.79
ORD-2024-10416,P0971,WH_MUMBAI_W,31,17545.07,1404.79,133.39,0.0,19083.25,615.59
ORD-2024-10417,P0191,WH_MUMBAI_W,26,2384.2000000000003,1578.71,111.88,0.0,4074.79,156.72
ORD-2024-10418,P0914,WH_BLR_S,29,11236.05,660.48,124.79,0.0,12021.32,414.53
ORD-2024-10419,P0088,WH_DELHI_N,4,815.48,119.56,17.21,0.0,952.25,238.06
ORD-2024-10420,P0540,WH_NAGPUR_C,28,11089.4,524.7,120.48,0.0,11734.58,419.09
ORD-2024-10421,P0429,WH_NAGPUR_C,25,17902.75,839.38,107.57,0.0,18849.7,753.99
ORD-2024-10422,P0005,WH_BLR_S,40,14195.599999999999,1484.28,172.12,0.0,15852.0,396.3
ORD-2024-10423,P0904,WH_DELHI_N,32,7089.28,1263.32,137.69,0.0,8490.29,265.32
ORD-2024-10424,P0076,WH_NAGPUR_C,36,8325.36,1060.32,154.91,0.0,9540.59,265.02
ORD-2024-10425,P0907,WH_DELHI_N,11,1694.66,1060.07,47.33,0.0,2802.06,254.73
ORD-2024-10426,P0466,WH_DELHI_N,37,8208.08,685.73,159.21,0.0,9053.02,244.68
ORD-2024-10427,P0161,WH_NAGPUR_C,10,2864.6,1127.76,43.03,0.0,4035.39,403.54
ORD-2024-10428,P0279,WH_MUMBAI_W,38,26323.36,553.12,163.51,0.0,27039.99,711.58
ORD-2024-10429,P0620,WH_MUMBAI_W,36,4270.32,1217.16,154.91,0.0,5642.39,156.73
ORD-2024-10430,P0404,WH_MUMBAI_W,27,16927.109999999997,1032.75,116.18,0.0,18076.04,669.48
ORD-2024-10431,P0709,WH_MUMBAI_W,17,8214.91,1260.09,73.15,0.0,9548.15,561.66
ORD-2024-10432,P0276,WH_KOLKATA_E,7,4613.42,317.93,30.12,0.0,4961.47,708.78
ORD-2024-10433,P0663,WH_MUMBAI_W,9,7371.18,962.13,38.73,0.0,8372.04,930.23
ORD-2024-10434,P0714,WH_MUMBAI_W,35,2537.1499999999996,390.7,150.6,0.0,3078.45,87.96
ORD-2024-10435,P0994,WH_BLR_S,9,3022.29,617.27,38.73,0.0,3678.29,408.7
ORD-2024-10436,P0449,WH_KOLKATA_E,36,11255.4,1296.77,154.91,0.0,12707.08,352.97
ORD-2024-10437,P0479,WH_BLR_S,30,20869.2,865.77,129.09,0.0,21864.06,728.8
ORD-2024-10438,P0925,WH_MUMBAI_W,31,7447.4400000000005,201.01,133.39,0.0,7781.84,251.03
ORD-2024-10439,P0069,WH_DELHI_N,19,1912.54,1470.74,81.76,0.0,3465.04,182.37
ORD-2024-10440,P0666,WH_NAGPUR_C,41,25656.98,234.17,176.42,0.0,26067.57,635.79
ORD-2024-10441,P0666,WH_BLR_S,23,14392.939999999999,964.03,98.97,0.0,15455.94,672.0
ORD-2024-10442,P0276,WH_DELHI_N,20,13181.199999999999,811.86,86.06,0.0,14079.12,703.96
ORD-2024-10443,P0545,WH_DELHI_N,6,1749.84,682.98,25.82,0.0,2458.64,409.77
ORD-2024-10444,P0712,WH_KOLKATA_E,43,10999.4,143.29,185.03,0.0,11327.72,263.44
ORD-2024-10445,P0319,WH_BLR_S,24,1454.6399999999999,510.8,103.27,0.0,2068.71,86.2
ORD-2024-10446,P0357,WH_MUMBAI_W,47,22822.73,435.67,202.24,0.0,23460.64,499.16
ORD-2024-10447,P0030,WH_KOLKATA_E,22,8538.86,372.08,94.67,0.0,9005.61,409.35
ORD-2024-10448,P0998,WH_BLR_S,6,404.82,383.65,25.82,0.0,814.29,135.72
ORD-2024-10449,P0131,WH_BLR_S,24,1857.6000000000001,1482.26,103.27,0.0,3443.13,143.46
ORD-2024-10450,P0568,WH_BLR_S,42,31771.32,285.88,180.72,0.0,32237.92,767.57
ORD-2024-10451,P0005,WH_MUMBAI_W,22,7807.58,748.83,94.67,0.0,8651.08,393.23
ORD-2024-10452,P0041,WH_DELHI_N,18,4411.62,958.07,77.45,0.0,5447.14,302.62
ORD-2024-10453,P0524,WH_NAGPUR_C,16,2389.44,155.91,68.85,0.0,2614.2,163.39
ORD-2024-10454,P0754,WH_BLR_S,36,25908.12,833.02,154.91,0.0,26896.05,747.11
ORD-2024-10455,P0160,WH_DELHI_N,13,10391.029999999999,827.6,55.94,0.0,11274.57,867.27
ORD-2024-10456,P0583,WH_MUMBAI_W,37,15137.44,1314.49,159.21,0.0,16611.14,448.95
ORD-2024-10457,P0965,WH_MUMBAI_W,24,5919.6,233.84,103.27,0.0,6256.71,260.7
ORD-2024-10458,P0116,WH_MUMBAI_W,19,3349.89,247.52,81.76,0.0,3679.17,193.64
ORD-2024-10459,P0759,WH_BLR_S,20,11017.6,348.0,86.06,0.0,11451.66,572.58
ORD-2024-10460,P0893,WH_DELHI_N,27,15380.82,927.85,116.18,0.0,16424.85,608.33
ORD-2024-10461,P0821,WH_NAGPUR_C,17,8420.1,167.4,73.15,0.0,8660.65,509.45
ORD-2024-10462,P0567,WH_KOLKATA_E,16,5909.76,1047.3,68.85,0.0,7025.91,439.12
ORD-2024-10463,P0641,WH_KOLKATA_E,1,529.5,1274.85,4.3,0.0,1808.65,1808.65
ORD-2024-10464,P0783,WH_BLR_S,21,11515.140000000001,980.17,90.36,0.0,12585.67,599.32
ORD-2024-10465,P0102,WH_MUMBAI_W,27,2521.53,715.76,116.18,0.0,3353.47,124.2
ORD-2024-10466,P0511,WH_NAGPUR_C,1,612.62,776.45,4.3,0.0,1393.37,1393.37
ORD-2024-10467,P0904,WH_MUMBAI_W,30,6646.2,534.22,129.09,0.0,7309.51,243.65
ORD-2024-10468,P0700,WH_MUMBAI_W,20,16433.0,1372.8,86.06,0.0,17891.86,894.59
ORD-2024-10469,P0465,WH_MUMBAI_W,24,14232.24,680.78,103.27,0.0,15016.29,625.68
ORD-2024-10470,P0476,WH_DELHI_N,46,24521.68,1508.35,197.94,0.0,26227.97,570.17
ORD-2024-10471,P0103,WH_KOLKATA_E,2,259.64,1529.34,8.61,0.0,1797.59,898.8
ORD-2024-10472,P0755,WH_BLR_S,15,9114.75,480.75,64.54,0.0,9660.04,644.0
ORD-2024-10473,P0458,WH_KOLKATA_E,29,23658.199999999997,1534.35,124.79,0.0,25317.34,873.01
ORD-2024-10474,P0876,WH_NAGPUR_C,35,15464.05,1365.45,150.6,0.0,16980.1,485.15
ORD-2024-10475,P0892,WH_NAGPUR_C,13,818.35,999.18,55.94,0.0,1873.47,144.11
ORD-2024-10476,P0449,WH_KOLKATA_E,19,5940.349999999999,1396.04,81.76,0.0,7418.15,390.43
ORD-2024-10477,P0533,WH_DELHI_N,1,177.5,728.89,4.3,0.0,910.69,910.69
ORD-2024-10478,P0161,WH_BLR_S,45,12890.699999999999,980.48,193.63,0.0,14064.81,312.55
ORD-2024-10479,P0666,WH_MUMBAI_W,47,29411.66,785.73,202.24,0.0,30399.63,646.8
ORD-2024-10480,P0070,WH_KOLKATA_E,16,8497.12,1632.7206,68.85,0.0,10198.69,637.42
ORD-2024-10481,P0673,WH_KOLKATA_E,43,21377.02,920.9,185.03,0.0,22482.95,522.86
ORD-2024-10482,P0592,WH_BLR_S,3,1901.28,452.92,12.91,0.0,2367.11,789.04
ORD-2024-10483,P0581,WH_NAGPUR_C,40,1547.2,1175.74,172.12,0.0,2895.06,72.38
ORD-2024-10484,P0672,WH_NAGPUR_C,6,1493.16,1191.99,25.82,0.0,2710.97,451.83
ORD-2024-10485,P0746,WH_MUMBAI_W,31,18267.37,1489.08,133.39,0.0,19889.84,641.61
ORD-2024-10486,P0918,WH_NAGPUR_C,5,2171.15,143.54,21.51,0.0,2336.2,467.24
ORD-2024-10487,P0371,WH_DELHI_N,26,4456.139999999999,1200.42,111.88,0.0,5768.44,221.86
ORD-2024-10488,P0915,WH_DELHI_N,28,19201.84,967.27,120.48,0.0,20289.59,724.63
ORD-2024-10489,P0666,WH_MUMBAI_W,15,9386.699999999999,1108.01,64.54,0.0,10559.25,703.95
ORD-2024-10490,P0213,WH_MUMBAI_W,9,3875.22,911.44,38.73,0.0,4825.39,536.15
ORD-2024-10491,P0353,WH_BLR_S,22,17805.48,555.8,94.67,0.0,18455.95,838.91
ORD-2024-10492,P0372,WH_NAGPUR_C,37,24148.05,272.61,159.21,0.0,24579.87,664.32
ORD-2024-10493,P0189,WH_MUMBAI_W,21,13358.73,510.43,90.36,0.0,13959.52,664.74
ORD-2024-10494,P0261,WH_BLR_S,42,18483.78,1104.09,180.72,0.0,19768.59,470.68
ORD-2024-10495,P0716,WH_MUMBAI_W,29,10763.93,157.29,124.79,0.0,11046.01,380.9
ORD-2024-10496,P0021,WH_NAGPUR_C,26,6429.02,1416.28,111.88,0.0,7957.18,306.05
ORD-2024-10497,P0391,WH_MUMBAI_W,6,4745.16,676.21,25.82,0.0,5447.19,907.86
ORD-2024-10498,P0592,WH_KOLKATA_E,11,6971.36,228.78,47.33,0.0,7247.47,658.86
ORD-2024-10499,P0915,WH_NAGPUR_C,36,24688.079999999998,1570.41,154.91,0.0,26413.4,733.71
ORD-2024-10500,P0956,WH_BLR_S,20,14247.8,401.03,86.06,0.0,14734.89,736.74
ORD-2024-10501,P0560,WH_NAGPUR_C,44,1596.3200000000002,244.47,189.33,0.0,2030.12,46.14
ORD-2024-10502,P0913,WH_NAGPUR_C,20,12991.800000000001,202.3,86.06,0.0,13280.16,664.01
ORD-2024-10503,P0709,WH_BLR_S,27,13047.210000000001,939.83,116.18,0.0,14103.22,522.34
ORD-2024-10504,P0150,WH_MUMBAI_W,6,1347.18,614.19,25.82,0.0,1987.19,331.2
ORD-2024-10505,P0530,WH_NAGPUR_C,33,2056.23,1428.63,142.0,0.0,3626.86,109.9
ORD-2024-10506,P0230,WH_BLR_S,30,10518.6,996.53,129.09,0.0,11644.22,388.14
ORD-2024-10507,P0022,WH_MUMBAI_W,34,19691.1,560.96,146.3,0.0,20398.36,599.95
ORD-2024-10508,P0911,WH_KOLKATA_E,5,145.9,929.32,21.51,0.0,1096.73,219.35
ORD-2024-10509,P0143,WH_KOLKATA_E,16,10128.8,1632.7206,68.85,0.0,11830.37,739.4
ORD-2024-10510,P0904,WH_MUMBAI_W,12,2658.48,1472.87,51.64,0.0,4182.99,348.58
ORD-2024-10511,P0347,WH_KOLKATA_E,12,9946.56,380.89,51.64,0.0,10379.09,864.92
ORD-2024-10512,P0276,WH_MUMBAI_W,11,7249.66,1553.82,47.33,0.0,8850.81,804.62
ORD-2024-10513,P0091,WH_NAGPUR_C,21,13996.92,588.35,90.36,0.0,14675.63,698.84
ORD-2024-10514,P0852,WH_BLR_S,7,4629.099999999999,661.06,30.12,0.0,5320.28,760.04
